window 60,b,c,d,window 120,b,c,d,C_60_train,C_120_train
297,234,129,425,263,337,178,441,31,27
199,484,234,432,207,449,210,417,20,21
142,529,210,352,128,574,227,355,15,13
89,459,122,211,86,422,126,211,12,11
32,168,30,62,36,210,46,81,6,6
1,4,1,2,7,30,5,12,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,6,1,3,9,32,5,15,0,0
36,189,36,72,36,228,54,90,0,0
69,569,164,234,64,531,169,234,0,0
80,779,320,399,86,734,302,388,0,1
106,791,403,509,97,817,409,506,3,2
98,873,487,585,99,859,473,573,1,2
89,909,505,594,88,902,494,582,0,0
85,876,442,527,88,851,425,514,0,1
97,700,287,385,90,712,292,382,5,4
77,538,140,218,72,488,146,218,5,6
29,203,36,65,32,239,52,84,9,12
2,4,1,2,7,25,4,11,25,23
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,30,24
0,0,0,0,0,0,0,0,9,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,9,1,4,9,55,9,18,0,0
30,292,56,86,30,323,75,104,0,0
54,730,207,261,55,655,201,256,0,1
91,699,274,365,113,582,213,326,12,18
195,274,136,331,152,332,150,303,39,41
119,114,62,180,125,83,45,170,70,71
37,0,0,37,52,1,0,52,94,91
53,0,0,53,57,0,0,57,90,88
85,1,0,86,77,1,0,77,78,78
76,4,1,77,68,4,1,69,66,65
29,4,1,30,34,3,1,34,56,58
1,0,0,1,6,1,0,6,58,57
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,59,57
0,0,0,0,0,0,0,0,50,51
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,44,42
0,0,0,0,0,0,0,0,35,36
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,28,29
0,0,0,0,0,0,0,0,28,29
3,2,0,3,11,17,3,14,31,29
36,208,42,78,46,170,36,82,19,24
112,264,59,172,108,267,78,187,29,26
162,349,158,320,169,296,128,297,29,31
228,351,176,405,211,411,207,418,27,24
203,558,318,521,201,516,291,492,17,20
119,832,466,585,134,775,427,560,5,7
86,892,451,537,101,830,413,513,1,3
81,786,322,402,91,698,295,386,1,5
87,422,124,211,76,422,140,216,8,8
36,118,22,57,44,129,29,73,7,7
1,4,1,2,8,15,3,10,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,7,1,4,9,32,5,15,0,1
39,170,33,72,37,230,56,92,5,3
71,573,171,242,67,529,174,242,3,3
87,766,323,410,82,768,323,406,2,1
90,872,450,540,88,868,443,531,1,1
86,936,528,613,85,929,516,602,0,0
85,939,526,611,85,931,514,599,0,0
81,903,457,539,82,886,446,529,0,0
77,802,329,407,78,772,320,399,0,1
71,551,159,230,66,513,165,231,3,2
35,163,31,66,36,207,48,85,3,2
2,5,1,2,8,27,5,13,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,8,1,4,9,42,7,16,0,0
34,235,45,78,34,271,64,97,0,0
66,626,182,248,63,575,185,247,0,0
78,804,341,419,77,793,334,412,0,0
84,891,461,545,85,880,450,535,0,0
90,916,520,609,89,910,509,598,0,0
92,904,512,603,91,900,501,591,0,0
89,861,439,527,90,845,428,518,0,0
88,738,308,395,87,716,301,388,0,1
82,463,138,220,75,441,148,222,5,5
39,114,22,61,40,167,40,80,7,5
2,5,1,3,9,18,3,12,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,9,2,4,9,45,8,17,0,0
33,242,46,79,33,277,65,98,0,0
65,633,184,249,62,581,186,248,0,0
81,794,339,420,83,769,326,409,0,1
95,848,446,541,91,854,442,533,1,1
91,910,521,612,94,892,504,598,0,1
91,914,521,612,91,908,510,601,0,0
88,881,458,545,86,877,449,536,0,0
79,809,341,420,78,799,334,412,0,0
63,657,186,249,61,589,186,247,0,1
33,234,44,77,32,278,64,96,2,1
2,8,1,3,9,35,6,15,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,10,2,5,9,55,9,18,0,0
31,286,55,86,31,316,73,104,0,0
60,696,201,260,60,625,196,256,0,1
86,793,336,422,81,799,338,418,2,1
91,878,462,553,89,873,453,542,1,1
88,936,536,623,88,929,525,612,0,0
88,937,534,621,87,931,523,610,0,0
84,902,469,553,83,898,460,543,0,0
77,827,348,426,78,803,340,418,0,0
67,637,187,254,62,595,190,253,0,0
33,252,48,81,34,278,66,100,0,0
2,9,1,4,8,50,8,17,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,23,23
0,0,0,0,0,0,0,0,37,35
0,0,0,0,0,0,0,0,33,29
0,0,0,0,0,0,0,0,11,13
3,11,2,5,11,34,6,17,0,2
38,207,41,79,43,207,46,89,7,8
103,394,107,210,96,387,121,217,17,14
155,456,196,351,169,389,157,326,18,21
220,388,205,425,201,458,235,436,22,18
229,461,266,495,256,332,190,446,18,25
281,163,95,376,256,201,117,373,38,38
209,27,15,225,220,40,23,243,59,55
164,21,8,172,168,35,12,180,57,53
127,63,19,145,114,43,12,127,42,47
38,17,3,41,49,31,8,57,58,46
1,0,0,1,8,3,1,8,34,30
0,0,0,0,0,0,0,0,3,6
0,0,0,0,0,0,0,0,3,9
0,0,0,0,0,0,0,0,22,20
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,30,24
0,0,0,0,0,0,0,0,9,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,13,2,6,9,64,11,20,0,0
39,257,50,89,36,296,72,108,2,1
81,594,175,256,95,483,144,239,5,8
171,458,189,360,168,467,182,350,18,17
218,427,229,446,187,517,278,465,22,18
117,848,493,611,141,749,433,574,5,9
87,953,552,639,85,953,543,628,0,0
79,945,494,573,80,930,483,563,0,0
74,865,372,446,72,856,366,438,0,0
62,709,211,273,59,656,211,270,0,0
32,310,60,92,32,333,79,110,0,0
3,15,2,6,9,66,11,20,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,10,2,5,10,33,6,16,0,0
41,160,32,74,43,191,47,90,0,0
84,468,144,229,80,442,150,230,0,0
100,675,294,394,99,655,288,387,0,0
107,773,412,519,108,761,403,510,0,0
111,817,479,591,109,817,471,580,0,0
106,845,494,600,106,837,482,588,0,0
100,825,441,541,99,819,432,530,0,0
91,751,328,420,90,739,322,412,0,0
74,593,177,252,70,551,180,251,0,0
37,240,47,83,37,268,64,101,0,0
3,12,2,5,10,50,8,18,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,17
0,0,0,0,0,0,0,0,54,51
0,0,0,0,0,0,0,0,77,76
0,0,0,0,0,0,0,0,72,77
0,0,0,0,0,0,0,0,71,71
3,1,0,3,9,4,1,10,58,60
42,27,6,47,41,59,17,57,45,50
105,100,30,135,88,64,19,107,46,52
132,12,4,137,148,74,29,177,66,57
206,222,125,331,176,263,152,328,41,43
211,534,312,523,202,517,301,503,15,17
153,724,420,574,150,724,415,565,8,7
101,840,450,551,105,813,430,535,1,2
96,750,327,423,94,744,321,415,2,2
72,603,185,257,76,517,174,249,3,7
43,173,35,78,40,238,60,100,11,12
4,11,2,6,12,24,4,16,22,23
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,29,23
0,0,0,0,0,0,0,0,9,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
4,8,1,5,11,32,5,17,0,0
43,169,34,77,43,200,50,93,0,0
86,478,149,235,81,450,154,235,0,0
104,664,295,399,103,647,289,392,0,0
114,750,408,522,112,746,400,513,0,0
116,800,474,590,115,794,464,580,0,0
112,820,483,595,112,811,472,583,0,0
106,794,425,531,106,783,415,521,0,0
99,699,307,406,100,674,299,399,0,0
88,482,152,239,81,461,158,239,0,1
43,174,35,78,45,199,50,95,1,1
4,10,2,6,11,35,6,17,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,22,19
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,27,22
0,0,0,0,0,1,0,0,7,10
4,9,2,6,11,9,2,12,1,9
37,16,3,40,36,11,2,38,36,36
74,4,1,75,84,7,2,85,70,63
148,5,2,150,153,8,4,157,66,65
229,39,22,252,218,99,59,276,55,51
221,259,155,376,232,252,151,383,40,38
226,298,178,404,234,258,154,389,36,37
251,98,52,303,245,170,95,341,45,38
221,99,46,267,209,70,32,241,38,43
137,43,13,150,137,48,17,154,42,41
49,26,5,54,56,22,5,61,36,38
5,3,1,5,11,5,1,12,30,33
0,0,0,0,0,0,0,0,30,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,32,32
0,0,0,0,0,0,0,0,32,32
0,0,0,0,0,0,0,0,33,38
0,0,0,0,0,0,0,0,52,50
0,0,0,0,0,0,0,0,61,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,61,64
0,0,0,0,0,0,0,0,71,66
3,0,0,3,6,1,0,6,63,67
21,3,1,22,24,2,0,24,66,67
52,3,1,53,47,2,1,48,77,77
77,2,1,78,78,2,1,79,81,80
96,2,1,97,78,1,0,79,82,85
69,0,0,69,86,1,0,86,89,86
104,0,0,104,110,2,1,110,83,81
188,31,15,203,184,38,18,202,62,60
233,103,45,278,206,113,43,249,35,37
135,267,73,207,138,213,58,196,16,18
45,209,43,88,54,176,41,95,3,5
5,13,2,7,13,41,7,20,1,2
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
5,13,2,7,13,20,4,16,0,5
53,86,18,71,61,94,24,85,15,13
142,191,60,203,142,166,56,198,23,24
231,180,79,310,228,175,74,302,29,29
298,154,85,382,284,196,107,391,33,30
267,384,233,499,241,435,263,504,22,21
129,813,489,618,155,727,429,584,4,7
95,875,482,577,95,865,471,566,0,0
89,789,358,446,88,776,351,439,0,0
77,611,194,270,73,571,196,269,0,0
43,247,51,93,41,276,69,111,0,0
5,16,3,8,12,54,9,22,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
5,9,2,6,12,10,2,13,1,8
47,23,4,51,53,19,4,57,28,27
124,24,7,131,123,49,20,143,48,44
157,321,162,319,140,361,191,331,29,27
105,820,457,562,124,697,396,520,0,8
105,871,528,634,105,864,517,622,0,0
102,887,535,637,106,867,517,623,0,1
107,831,458,565,129,725,405,534,2,6
172,406,197,368,150,410,209,359,19,23
135,87,30,165,136,116,43,179,40,34
55,51,10,65,57,36,8,65,27,36
5,7,1,7,14,18,3,17,32,30
0,0,0,0,0,0,0,0,31,34
0,0,0,0,0,0,0,0,32,36
0,0,0,0,0,0,0,0,47,45
0,0,0,0,0,0,0,0,51,50
0,0,0,0,0,0,0,0,46,50
0,0,0,0,0,0,0,0,56,54
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
4,1,0,4,9,2,0,9,56,57
28,3,0,28,24,2,0,24,61,66
38,0,0,38,36,1,0,36,84,81
33,0,0,33,30,0,0,30,92,92
20,0,0,20,18,0,0,18,96,96
6,0,0,6,11,0,0,11,99,98
13,0,0,13,15,0,0,15,98,98
34,0,0,34,35,0,0,35,94,93
56,0,0,56,55,0,0,55,87,86
63,2,0,63,54,2,0,55,76,76
33,5,1,34,34,3,0,34,58,63
6,2,0,6,9,2,0,10,56,59
0,0,0,0,0,0,0,0,61,61
0,0,0,0,0,0,0,0,58,53
0,0,0,0,0,0,0,0,38,41
0,0,0,0,0,0,0,0,29,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,29,23
0,0,0,0,0,0,0,0,9,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0
5,29,5,10,11,95,16,27,0,0
36,374,77,113,34,380,95,129,0,0
62,757,242,303,60,711,240,300,0,0
75,886,405,480,75,874,397,472,0,0
86,933,522,609,85,930,513,598,0,0
93,949,583,676,92,949,573,665,0,0
93,953,583,676,93,946,572,665,0,0
90,919,518,609,93,902,503,595,0,1
91,815,382,473,89,807,377,466,1,1
77,678,223,299,77,608,215,293,1,4
46,274,61,107,44,299,80,124,18,26
7,3,0,7,15,45,8,24,51,43
0,0,0,0,0,0,0,0,47,53
0,0,0,0,0,0,0,0,51,49
0,0,0,0,0,0,0,0,45,47
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,43,39
0,0,0,0,0,0,0,0,35,39
0,0,0,0,0,0,0,0,45,38
0,0,0,0,0,0,0,0,39,32
0,0,0,0,0,0,0,0,14,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0
7,17,3,10,14,62,11,25,0,0
43,286,61,105,40,314,81,121,0,0
69,681,219,288,67,631,219,286,0,0
81,841,385,466,81,827,378,458,0,0
92,902,505,597,90,899,496,586,0,0
97,925,568,666,97,920,558,655,0,0
98,924,569,668,97,921,559,657,0,0
94,900,508,602,93,892,498,592,0,0
89,817,384,473,97,754,360,457,1,3
104,490,171,275,92,482,184,277,10,11
60,144,32,93,62,170,46,108,24,23
7,5,1,8,17,23,4,21,34,32
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,27,27
0,0,0,0,0,0,0,0,27,28
0,0,0,0,0,0,0,0,25,23
0,0,0,0,0,0,0,0,22,25
0,0,0,0,0,0,0,0,31,26
0,0,0,0,0,0,0,0,28,30
0,0,0,0,0,0,0,0,31,23
0,0,0,0,0,0,0,0,9,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0
7,18,3,10,14,67,12,25,1,1
45,281,58,103,59,199,44,103,3,8
125,362,111,237,129,320,98,227,16,16
189,379,178,367,201,286,132,334,20,26
260,219,119,379,264,188,99,363,34,36
295,168,106,401,255,306,191,446,39,31
178,668,416,594,228,424,263,491,10,24
236,342,201,437,212,420,249,461,27,22
231,240,112,343,219,238,101,320,26,28
136,291,95,230,140,264,84,224,22,21
57,159,32,89,58,177,45,104,22,22
7,5,1,8,15,54,10,25,31,29
0,0,0,0,0,0,0,0,37,37
0,0,0,0,0,0,0,0,43,43
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,46,45
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,46,52
0,0,0,0,0,0,0,0,65,61
4,1,0,4,8,1,0,8,62,65
30,3,0,31,35,3,1,36,62,64
58,3,1,59,59,2,1,59,76,75
81,1,1,82,104,2,1,105,82,76
196,8,5,201,194,10,6,200,66,66
289,27,17,306,272,21,13,285,53,56
279,21,13,293,277,20,12,290,56,55
242,17,9,252,257,37,19,276,58,52
212,200,84,296,196,252,95,291,35,32
103,547,178,281,124,417,129,253,5,10
47,302,66,113,45,310,84,129,13,20
7,11,2,9,14,73,13,27,55,42
0,0,0,0,0,0,0,0,53,52
0,0,0,0,0,0,0,0,52,40
0,0,0,0,0,0,0,0,22,22
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,22,20
0,0,0,0,0,0,0,0,33,32
0,0,0,0,0,0,0,0,34,39
0,0,0,0,0,0,0,0,54,50
5,1,0,5,12,4,1,13,55,54
55,44,11,66,64,46,13,77,41,42
141,178,65,206,141,138,53,193,28,33
207,282,134,341,211,250,123,334,26,27
231,391,226,457,235,289,165,400,23,31
188,490,309,497,190,537,337,526,26,20
110,889,560,671,136,737,456,592,1,11
99,884,512,611,100,871,500,600,0,0
107,748,365,472,111,700,347,459,3,5
111,502,170,281,99,482,183,283,9,11
54,229,55,109,60,211,58,118,16,18
9,12,2,11,19,28,5,24,28,28
0,0,0,0,0,0,0,0,31,29
0,0,0,0,0,0,0,0,26,30
0,0,0,0,0,0,0,0,38,36
0,0,0,0,0,0,0,0,43,43
0,0,0,0,0,0,0,0,44,47
0,0,0,0,0,0,0,0,55,54
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,61,64
0,0,0,0,0,0,0,0,72,73
0,0,0,0,0,0,0,0,80,77
0,0,0,0,0,0,0,0,69,73
0,0,0,0,0,0,0,0,71,72
6,2,0,6,17,18,3,20,73,63
67,64,14,80,71,59,15,86,41,47
150,82,25,175,144,69,19,163,42,43
212,28,13,225,212,49,21,233,54,51
276,56,33,309,268,79,49,317,51,49
321,149,95,416,312,157,100,412,40,40
314,292,184,498,285,353,217,502,29,27
191,626,359,550,212,546,307,519,13,16
162,561,278,440,150,605,290,440,14,12
122,494,164,286,119,468,164,283,11,11
59,268,60,119,54,293,80,134,13,17
9,16,3,12,18,68,12,30,32,27
0,0,0,0,0,0,0,0,31,33
0,0,0,0,0,0,0,0,32,37
0,0,0,0,0,0,0,0,51,48
0,0,0,0,0,0,0,0,58,57
0,0,0,0,0,0,0,0,56,57
0,0,0,0,0,0,0,0,58,55
0,0,0,0,0,0,0,0,55,57
0,0,0,0,0,0,0,0,58,45
0,0,0,0,0,0,0,0,18,23
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,2,0,1,0,0
9,29,5,14,15,99,17,33,0,0
44,382,83,127,57,286,67,124,0,5
121,464,147,269,102,521,182,284,14,9
147,612,299,446,172,467,223,395,11,19
212,492,287,500,210,513,287,497,20,18
201,622,398,598,204,576,367,570,13,16
170,701,452,622,223,481,310,533,9,21
271,161,99,371,233,259,163,396,40,36
219,32,16,235,219,30,15,234,50,49
145,29,10,155,140,26,9,148,46,46
61,22,5,66,67,20,5,72,39,42
8,4,1,9,16,7,1,18,36,32
0,0,0,0,0,0,0,1,21,27
0,0,0,0,0,0,0,0,27,25
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,31,30
0,0,0,0,0,0,0,0,31,31
7,3,0,7,13,4,1,13,30,34
46,10,2,48,55,17,5,59,45,42
125,28,9,134,125,25,9,134,51,50
199,21,10,208,198,41,20,218,54,51
252,164,101,353,248,189,119,367,42,39
296,331,211,508,281,245,156,437,25,34
299,173,111,410,299,228,145,444,40,34
306,181,109,415,284,153,91,374,33,38
252,112,56,307,245,167,77,321,38,33
161,202,65,226,159,160,51,209,26,31
71,116,25,96,73,131,36,108,24,18
10,15,2,12,19,32,6,25,6,10
0,0,0,0,1,2,0,1,9,17
0,0,0,0,0,0,0,0,48,38
0,0,0,0,0,0,0,0,49,51
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,44,35
0,0,0,0,0,0,0,0,14,17
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,1,0,0
9,22,4,13,16,70,12,29,0,0
52,276,62,113,50,287,79,128,0,0
88,594,210,297,83,570,212,295,0,0
99,767,376,475,99,750,368,467,0,0
108,841,497,606,108,835,488,596,0,0
115,868,562,677,113,867,553,666,0,0
111,884,569,681,129,823,526,655,0,2
157,699,417,574,157,676,406,563,7,7
198,395,205,403,192,383,204,396,18,19
168,113,44,212,154,155,68,222,33,31
66,29,6,72,74,45,13,88,40,43
9,6,1,10,18,10,2,19,50,46
0,0,0,0,0,0,0,0,40,42
0,0,0,0,0,0,0,0,30,37
0,0,0,0,0,0,0,0,44,39
0,0,0,0,0,0,0,0,47,51
0,0,0,0,0,0,0,0,60,56
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,60,60
0,0,0,0,0,0,0,0,59,54
0,0,0,0,0,0,0,0,37,40
0,0,0,0,0,0,0,0,28,29
0,0,0,0,0,0,0,0,30,24
0,0,0,0,1,2,0,1,9,12
9,35,6,15,16,96,18,34,0,0
49,360,83,131,44,370,103,147,0,0
71,737,261,332,69,701,260,329,0,0
79,902,441,520,80,883,432,511,0,0
89,956,568,657,88,952,558,646,0,0
96,972,633,730,95,969,623,718,0,0
96,974,635,732,95,974,625,720,0,0
89,964,574,664,89,956,563,653,0,0
83,900,448,531,82,890,440,522,0,0
73,758,273,345,75,685,263,338,1,4
57,326,78,135,49,352,102,151,9,12
12,30,5,17,22,66,12,34,24,24
0,0,0,0,1,0,0,1,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,31,29
0,0,0,0,0,0,0,0,23,26
0,0,0,0,0,0,0,0,26,25
0,0,0,0,0,0,0,0,29,30
0,0,0,0,0,0,0,0,31,33
0,0,0,0,0,0,0,0,46,46
0,0,0,0,0,0,0,0,61,60
0,0,0,0,0,0,0,0,65,64
0,0,0,0,0,1,0,1,64,64
8,7,1,9,15,6,1,16,53,56
57,17,4,61,70,31,9,79,49,48
167,65,24,190,164,58,23,187,43,45
247,57,27,274,243,60,26,270,45,44
288,26,16,304,291,36,20,311,53,50
329,27,18,347,327,56,37,364,52,48
348,85,56,404,335,93,59,393,44,44
261,342,197,457,246,402,224,470,28,24
105,793,400,505,141,654,313,454,1,8
83,679,247,329,82,640,245,326,0,0
56,335,79,134,50,341,97,147,2,9
10,36,6,16,19,91,17,35,25,21
0,0,0,0,1,0,0,1,26,23
0,0,0,0,0,0,0,0,6,10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,0,0,22,19
0,0,0,0,0,0,0,0,31,31
0,0,0,0,0,0,0,0,32,38
0,0,0,0,0,0,0,0,54,56
9,8,1,10,17,8,1,19,60,58
55,17,3,59,58,12,2,61,44,56
122,8,3,125,123,10,3,126,59,57
191,8,4,195,186,8,4,190,60,60
232,7,4,236,233,7,4,237,62,61
264,7,5,269,260,7,5,265,62,62
276,8,6,281,283,14,9,291,60,58
295,31,19,313,278,23,14,291,51,54
