,Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
4261,2017,12,25,13,191,465,247,438,0,2.9,49,22.2,58,3.897242
4262,2017,12,25,14,120,624,320,439,0,3.7,51,20.1,59,4.877478
4263,2017,12,25,15,118,692,311,429,0,2.8,52,9.1,63,2.133629
4264,2017,12,25,16,158,90,33,191,0,2.6,52,44.3,69,1.007436
4265,2017,12,25,17,96,83,16,112,0,2.2,52,34.2,78,0.303781
4266,2017,12,25,18,13,34,6,19,0,1.4,57,2,89,0.011322
4267,2017,12,25,19,0,0,0,0,0,1,54,0,100,0
4268,2017,12,25,20,0,0,0,0,0,1.2,60,3.7,112,0
4269,2017,12,25,21,0,0,0,0,0,0.5,68,31,124,0
4270,2017,12,25,22,0,0,0,0,0,-0.7,79,30.1,136,0
4271,2017,12,25,23,0,0,0,0,0,-2.5,84,27.3,149,0
4272,2017,12,26,0,0,0,0,0,0,-2,84,0,160,0
4273,2017,12,26,1,0,0,0,0,0,-1.4,85,0,168,0
4274,2017,12,26,2,0,0,0,0,0,-1.2,85,0,166,0
4275,2017,12,26,3,0,0,0,0,0,-1.2,72,0,154,0
4276,2017,12,26,4,0,0,0,0,0,0.8,67,0,142,0
4277,2017,12,26,5,0,0,0,0,0,1.8,63,0,130,0
4278,2017,12,26,6,0,0,0,0,0,2.2,64,0,118,0
4279,2017,12,26,7,0,0,0,0,0,2.1,64,0,106,0
4280,2017,12,26,8,0,0,0,0,0,1.3,52,0,95,0.010922
4281,2017,12,26,9,40,151,26,65,0,3.6,46,3,84,0.30336
4282,2017,12,26,10,62,636,168,230,0,5.7,41,0,75,0.739347
4283,2017,12,26,11,77,767,304,381,0,6.8,38,0,67,3.457903
4284,2017,12,26,12,91,794,388,479,0,7,50,0,61,4.488278
4285,2017,12,26,13,98,803,426,524,0,7.1,59,0,58,4.629183
4286,2017,12,26,14,112,623,321,433,0,6,53,16.3,59,2.911882
4287,2017,12,26,15,202,79,36,237,0,4.4,53,46.6,63,2.296909
4288,2017,12,26,16,131,149,51,182,0,3.6,51,41.8,69,1.229225
4289,2017,12,26,17,89,201,41,130,0,2.4,53,18.2,78,0.391718
4290,2017,12,26,18,12,37,6,19,0,0.7,55,3.8,89,0.032526
4291,2017,12,26,19,0,0,0,0,0,0.2,54,0,100,0
4292,2017,12,26,20,0,0,0,0,0,-0.1,55,0,112,0
4293,2017,12,26,21,0,0,0,0,0,0.1,56,0,124,0
4294,2017,12,26,22,0,0,0,0,0,-0.3,55,0,136,0
4295,2017,12,26,23,0,0,0,0,0,-0.2,57,0,149,0
4296,2017,12,27,0,0,0,0,0,0,-0.1,57,0,160,0
4297,2017,12,27,1,0,0,0,0,0,-0.3,53,0,168,0
4298,2017,12,27,2,0,0,0,0,0,-0.9,52,0,166,0
4299,2017,12,27,3,0,0,0,0,0,-1.4,53,0,154,0
4300,2017,12,27,4,0,0,0,0,0,-1.7,55,0,142,0
4301,2017,12,27,5,0,0,0,0,0,-1.6,54,0,130,0
4302,2017,12,27,6,0,0,0,0,0,-1.9,57,0,118,0
4303,2017,12,27,7,0,0,0,0,0,-2.2,59,0,106,0
4304,2017,12,27,8,0,0,0,0,0,-3,55,0,95,0.011082
4305,2017,12,27,9,36,218,37,73,0,-1.7,50,0,84,0.307541
4306,2017,12,27,10,53,732,193,246,0,-0.3,46,0,75,0.665453
4307,2017,12,27,11,73,821,325,398,0,0.9,42,1.4,67,3.918472
4308,2017,12,27,12,76,897,438,514,0,1.6,44,0,61,5.251512
4309,2017,12,27,13,81,913,484,565,0,2.4,43,0,58,5.563878
4310,2017,12,27,14,77,923,474,551,0,2.6,41,0,59,5.36352
4311,2017,12,27,15,71,896,402,472,0,2.3,44,0,63,4.657381
4312,2017,12,27,16,69,768,271,341,0,2,48,0,69,1.606598
4313,2017,12,27,17,52,585,121,173,0,0.2,50,0,78,0.416451
4314,2017,12,27,18,13,49,8,22,0,-1.3,52,0,89,0.037507
4315,2017,12,27,19,0,0,0,0,0,-1.9,56,0,100,0
4316,2017,12,27,20,0,0,0,0,0,-2.7,50,0,112,0
4317,2017,12,27,21,0,0,0,0,0,-2.9,63,0,124,0
4318,2017,12,27,22,0,0,0,0,0,-4.7,63,0,136,0
4319,2017,12,27,23,0,0,0,0,0,-4.9,62,0,149,0
4320,2017,12,28,0,0,0,0,0,0,-4.7,66,0,159,0
4321,2017,12,28,1,0,0,0,0,0,-5.5,65,0,168,0
4322,2017,12,28,2,0,0,0,0,0,-5,56,0,166,0
4323,2017,12,28,3,0,0,0,0,0,-1.9,55,0,155,0
4324,2017,12,28,4,0,0,0,0,0,-3.1,52,0,143,0
4325,2017,12,28,5,0,0,0,0,0,-3.9,56,0.2,130,0
4326,2017,12,28,6,0,0,0,0,0,-4.3,56,11.2,118,0
4327,2017,12,28,7,0,0,0,0,0,-4.4,64,2,106,0
4328,2017,12,28,8,0,0,0,0,0,-4.6,63,0.1,95,0.00032
4329,2017,12,28,9,38,46,8,46,0,-3.9,51,10.1,84,0.273575
4330,2017,12,28,10,105,101,26,130,0,-2.4,45,31.2,75,0.862754
4331,2017,12,28,11,173,109,43,216,0,0.2,43,36,67,1.617545
4332,2017,12,28,12,198,245,119,317,0,1.7,42,27.1,61,1.864097
4333,2017,12,28,13,248,165,87,336,0,3.9,42,29.4,58,2.303465
4334,2017,12,28,14,246,45,23,269,0,5.1,42,41.9,59,1.811747
4335,2017,12,28,15,157,9,4,161,0,4.8,44,58.6,63,1.044312
4336,2017,12,28,16,120,30,10,130,0,4.4,49,49.6,69,1.082379
4337,2017,12,28,17,80,107,21,101,0,2.5,58,15.6,78,0.478636
4338,2017,12,28,18,11,26,4,15,0,0.8,68,0,88,0.036227
4339,2017,12,28,19,0,0,0,0,0,-0.9,76,0,100,0
4340,2017,12,28,20,0,0,0,0,0,-2.6,77,0,112,0
4341,2017,12,28,21,0,0,0,0,0,-2.5,85,0,124,0
4342,2017,12,28,22,0,0,0,0,0,-4,89,0,136,0
4343,2017,12,28,23,0,0,0,0,0,-4.8,89,0,148,0
4344,2017,12,29,0,0,0,0,0,0,-5.3,90,0,159,0
4345,2017,12,29,1,0,0,0,0,0,-5.7,93,0,168,0
4346,2017,12,29,2,0,0,0,0,0,-5.9,92,0,166,0
4347,2017,12,29,3,0,0,0,0,0,-5.8,91,0,155,0
4348,2017,12,29,4,0,0,0,0,0,-6.8,91,0,143,0
4349,2017,12,29,5,0,0,0,0,0,-7.1,91,0,130,0
4350,2017,12,29,6,0,0,0,0,0,-7.1,90,0,118,0
4351,2017,12,29,7,0,0,0,0,0,-6.5,90,0,106,0
4352,2017,12,29,8,0,0,0,0,0,-6.7,90,0,95,0.006021
4353,2017,12,29,9,36,109,19,54,0,-3.9,88,0,84,0.389958
4354,2017,12,29,10,105,35,9,114,0,-1.3,76,43.9,75,0.715865
4355,2017,12,29,11,172,81,30,202,0,2.9,67,42.3,67,1.272198
4356,2017,12,29,12,192,69,35,226,0,6.3,64,50.8,61,2.342678
4357,2017,12,29,13,248,233,123,371,0,8.4,65,25.7,58,3.121874
4358,2017,12,29,14,223,314,162,385,0,8.1,67,20.7,59,2.165234
4359,2017,12,29,15,160,18,8,168,0,7.8,69,58.8,62,0.951693
4360,2017,12,29,16,112,13,4,117,0,7.7,76,58.8,69,0.383377
4361,2017,12,29,17,70,19,4,73,0,7,80,46.7,78,0.090518
4362,2017,12,29,18,12,27,5,17,0,6.7,79,2.7,88,0.011002
4363,2017,12,29,19,0,0,0,0,0,6.8,85,0,100,0
4364,2017,12,29,20,0,0,0,0,0,5.7,85,0,112,0
4365,2017,12,29,21,0,0,0,0,0,5,88,0,124,0
4366,2017,12,29,22,0,0,0,0,0,4.9,93,0,136,0
4367,2017,12,29,23,0,0,0,0,0,3.8,90,0,148,0
4368,2017,12,30,0,0,0,0,0,0,4.5,95,0,159,0
4369,2017,12,30,1,0,0,0,0,0,2,95,0,168,0
4370,2017,12,30,2,0,0,0,0,0,-0.5,95,3.7,166,0
4371,2017,12,30,3,0,0,0,0,0,-1.7,95,31,155,0
4372,2017,12,30,4,0,0,0,0,0,-1.4,95,31,143,0
4373,2017,12,30,5,0,0,0,0,0,-1.8,95,31,130,0
4374,2017,12,30,6,0,0,0,0,0,-1.5,95,20.3,118,0
4375,2017,12,30,7,0,0,0,0,0,-0.8,95,30.1,106,0
4376,2017,12,30,8,0,0,0,0,0,0.2,95,17,95,0
4377,2017,12,30,9,31,30,5,36,0,1.2,95,20.1,85,0.043288
4378,2017,12,30,10,53,2,1,53,0,3,75,69.8,75,0.285137
4379,2017,12,30,11,124,6,2,126,0,5.1,73,60.9,67,0.810164
4380,2017,12,30,12,129,3,1,131,0,6.6,61,69.5,61,0.853832
4381,2017,12,30,13,127,3,1,129,0,7.2,62,73.1,58,0.802842
4382,2017,12,30,14,103,1,0,103,0,7.2,59,77.9,58,0.524185
4383,2017,12,30,15,114,3,2,115,0,7.8,73,70.3,62,0.649592
4384,2017,12,30,16,91,13,5,96,0,6.7,73,64.7,69,0.482598
4385,2017,12,30,17,64,19,4,68,0,6.2,81,42.9,78,0.170295
4386,2017,12,30,18,11,19,3,14,0,4,86,5.4,88,0.031246
4387,2017,12,30,19,0,0,0,0,0,3.7,87,2.2,100,0
4388,2017,12,30,20,0,0,0,0,0,3.4,84,21.7,112,0
4389,2017,12,30,21,0,0,0,0,0,3.8,89,94,124,0
4390,2017,12,30,22,0,0,0,0,0,3.2,93,88.2,136,0
4391,2017,12,30,23,0,0,0,0,0,3.4,93,83.7,148,0
4392,2017,12,31,0,0,0,0,0,0.7,5.2,88,30,159,0
4393,2017,12,31,1,0,0,0,0,0,5.4,81,31,168,0
4394,2017,12,31,2,0,0,0,0,0,5.2,80,27.3,166,0
4395,2017,12,31,3,0,0,0,0,0.3,4.3,78,0,155,0
4396,2017,12,31,4,0,0,0,0,0,3.7,73,0,143,0
4397,2017,12,31,5,0,0,0,0,0,3,74,0,130,0
4398,2017,12,31,6,0,0,0,0,0.1,2.3,70,0,118,0
4399,2017,12,31,7,0,0,0,0,0,2.3,64,0,106,0
4400,2017,12,31,8,0,0,0,0,0,2,66,0,95,0.010762
4401,2017,12,31,9,29,202,34,64,0,2.6,65,0,85,0.348109
4402,2017,12,31,10,68,600,156,224,0,4.3,62,1.8,75,1.061293
4403,2017,12,31,11,99,643,258,357,0,4.8,59,8.3,67,2.621907
4404,2017,12,31,12,125,13,7,131,0,5.4,70,73.5,61,1.847469
4405,2017,12,31,13,98,824,437,535,0,4.4,53,1.2,58,2.874792
4406,2017,12,31,14,113,752,394,507,0,6.4,48,4.9,58,2.864737
4407,2017,12,31,15,128,643,296,424,0,6.7,51,7.7,62,2.787613
4408,2017,12,31,16,166,121,44,210,0,6,71,36.8,69,1.457747
4409,2017,12,31,17,71,314,66,137,0,3.6,68,15,78,0.422897
4410,2017,12,31,18,13,46,8,21,0,3,66,0.1,88,0.037107
4411,2017,12,31,19,0,0,0,0,0,2.9,75,0,100,0
4412,2017,12,31,20,0,0,0,0,0,1.3,83,0,111,0
4413,2017,12,31,21,0,0,0,0,0,-0.9,89,0,124,0
4414,2017,12,31,22,0,0,0,0,0,-2.1,93,0,136,0
4415,2017,12,31,23,0,0,0,0,0,-2.9,93,0,148,0
4416,2018,1,1,0,0,0,0,0,0,-3.6,94,0,159,0
4417,2018,1,1,1,0,0,0,0,0,-2.6,95,0,168,0
4418,2018,1,1,2,0,0,0,0,0,-2.3,93,0,166,0
4419,2018,1,1,3,0,0,0,0,0,-2.9,93,0,155,0
4420,2018,1,1,4,0,0,0,0,0,-3.2,95,0,143,0
4421,2018,1,1,5,0,0,0,0,0,-3.2,88,0,131,0
4422,2018,1,1,6,0,0,0,0,0,-4.3,91,0,118,0
4423,2018,1,1,7,0,0,0,0,0,-4.2,89,0,106,0
4424,2018,1,1,8,0,0,0,0,0,-4.3,91,0,95,0.00064
4425,2018,1,1,9,32,173,29,61,0,-2.1,85,3.2,85,0.311562
4426,2018,1,1,10,66,620,162,227,0,2.4,59,1.7,75,0.902943
4427,2018,1,1,11,70,816,320,391,0,4.7,48,0,67,3.57856
4428,2018,1,1,12,82,857,419,501,0,5.2,45,0,61,4.79712
4429,2018,1,1,13,86,880,466,553,0,5.9,44,0,58,4.985099
4430,2018,1,1,14,87,872,456,543,0,6.4,42,0,58,5.161861
4431,2018,1,1,15,82,838,389,471,0,6.2,37,0,62,4.380164
4432,2018,1,1,16,71,767,273,344,0,5.7,39,0,69,1.86928
4433,2018,1,1,17,63,513,114,178,0,4.6,41,0,77,0.481326
4434,2018,1,1,18,15,62,11,25,0,3.4,44,0,88,0.058552
4435,2018,1,1,19,0,0,0,0,0,3,43,0,99,0
4436,2018,1,1,20,0,0,0,0,0,-1,61,0,111,0
4437,2018,1,1,21,0,0,0,0,0,-1.9,66,0,123,0
4438,2018,1,1,22,0,0,0,0,0,-3,73,0,136,0
4439,2018,1,1,23,0,0,0,0,0,-4.5,83,0,148,0
4440,2018,1,2,0,0,0,0,0,0,-5.6,87,0,159,0
4441,2018,1,2,1,0,0,0,0,0,-6,89,0,168,0
4442,2018,1,2,2,0,0,0,0,0,-5.6,88,0,166,0
4443,2018,1,2,3,0,0,0,0,0,-6.3,89,0,155,0
4444,2018,1,2,4,0,0,0,0,0,-6.7,91,0,143,0
4445,2018,1,2,5,0,0,0,0,0,-7,88,0,131,0
4446,2018,1,2,6,0,0,0,0,0,-7.4,88,0,118,0
4447,2018,1,2,7,0,0,0,0,0,-7.1,89,0,106,0
4448,2018,1,2,8,0,0,0,0,0,-7.2,91,0,95,0.005461
4449,2018,1,2,9,33,107,18,51,0,-4.9,88,0,85,0.329225
4450,2018,1,2,10,83,406,107,190,0,0,71,0,75,0.99424
4451,2018,1,2,11,133,445,174,306,0,4.7,53,7.1,67,3.186762
4452,2018,1,2,12,120,651,318,438,0,6.9,46,1.7,61,4.032968
4453,2018,1,2,13,121,704,373,494,0,7.8,45,1.7,58,4.258476
4454,2018,1,2,14,119,690,361,480,0,8.3,46,0,58,4.115709
4455,2018,1,2,15,117,619,287,405,0,7.9,48,0,62,3.203806
4456,2018,1,2,16,138,279,101,239,0,7.4,50,14.4,69,1.359213
4457,2018,1,2,17,84,165,37,121,0,6.1,55,5,77,0.433086
4458,2018,1,2,18,14,21,3,18,0,5.6,59,2.7,88,0.072855
4459,2018,1,2,19,0,0,0,0,0,4.1,67,0,99,0
4460,2018,1,2,20,0,0,0,0,0,5.1,71,0,111,0
4461,2018,1,2,21,0,0,0,0,0,4.3,69,0,123,0
4462,2018,1,2,22,0,0,0,0,0,3.3,69,0,135,0
4463,2018,1,2,23,0,0,0,0,0,2.9,68,0,148,0
4464,2018,1,3,0,0,0,0,0,0,2,51,0,159,0
4465,2018,1,3,1,0,0,0,0,0,1.1,41,0,168,0
4466,2018,1,3,2,0,0,0,0,0,1.2,48,3.7,166,0
4467,2018,1,3,3,0,0,0,0,0,0.3,55,30.9,155,0
4468,2018,1,3,4,0,0,0,0,0,0.2,58,30,143,0
4469,2018,1,3,5,0,0,0,0,0,0.1,62,26.4,131,0
4470,2018,1,3,6,0,0,0,0,0,-0.5,63,0,118,0
4471,2018,1,3,7,0,0,0,0,0,-0.8,62,0,106,0
4472,2018,1,3,8,0,0,0,0,0,-1.3,64,0,95,0.005781
4473,2018,1,3,9,31,164,28,59,0,-0.5,62,0,85,0.266013
4474,2018,1,3,10,65,602,158,223,0,0.7,57,0,75,0.787537
4475,2018,1,3,11,120,581,226,346,0,1.9,54,9.6,67,3.600303
4476,2018,1,3,12,177,505,246,423,0,2.3,50,15.5,61,4.621242
4477,2018,1,3,13,146,670,356,502,0,2.8,46,10,58,5.439293
4478,2018,1,3,14,200,480,252,452,0,2.7,47,17.9,58,4.599297
4479,2018,1,3,15,93,807,376,469,0,2.8,45,2.6,62,3.417027
4480,2018,1,3,16,126,502,181,307,0,2,49,13.7,69,1.496177
4481,2018,1,3,17,74,449,100,174,0,0.5,55,7.3,77,0.450337
4482,2018,1,3,18,19,51,9,28,0,-0.5,58,3.2,88,0.059912
4483,2018,1,3,19,0,0,0,0,0,-0.9,58,0,99,0
4484,2018,1,3,20,0,0,0,0,0,-1.1,59,0,111,0
4485,2018,1,3,21,0,0,0,0,0,-1.4,60,0,123,0
4486,2018,1,3,22,0,0,0,0,0,-0.9,60,0,135,0
4487,2018,1,3,23,0,0,0,0,0,-0.9,61,3.6,148,0
4488,2018,1,4,0,0,0,0,0,0,-1,62,30,159,0
4489,2018,1,4,1,0,0,0,0,0,-1,61,24.3,167,0
4490,2018,1,4,2,0,0,0,0,0,-1,61,31.9,166,0
4491,2018,1,4,3,0,0,0,0,0,-0.8,61,46,155,0
4492,2018,1,4,4,0,0,0,0,0,-0.9,61,47,143,0
4493,2018,1,4,5,0,0,0,0,0,-1.1,62,37.4,131,0
4494,2018,1,4,6,0,0,0,0,0,-1.3,62,48.6,118,0
4495,2018,1,4,7,0,0,0,0,0,-1.6,64,55.2,106,0
4496,2018,1,4,8,0,0,0,0,0,-1.7,63,80.3,95,0
4497,2018,1,4,9,32,45,8,40,0,-1.5,61,36,85,0.176295
4498,2018,1,4,10,111,44,11,122,0,-1.2,61,44.3,75,0.699621
4499,2018,1,4,11,196,62,25,220,0,-0.5,58,41.9,67,1.28696
4500,2018,1,4,12,261,115,56,317,0,0.4,52,35.7,61,2.185301
4501,2018,1,4,13,291,109,58,349,0,0.9,51,36.5,58,2.920611
4502,2018,1,4,14,201,476,249,450,0,1.9,47,16.8,58,3.832775
4503,2018,1,4,15,202,368,171,373,0,1.6,47,20.7,62,2.606387
4504,2018,1,4,16,182,174,65,247,0,0.7,53,28.4,68,1.091381
4505,2018,1,4,17,88,25,6,94,0,-0.2,58,49.5,77,0.374956
4506,2018,1,4,18,16,5,1,16,0,-0.7,60,44.4,88,0.021524
4507,2018,1,4,19,0,0,0,0,0,-1.1,58,58.9,99,0
4508,2018,1,4,20,0,0,0,0,0,-1.3,59,56,111,0
4509,2018,1,4,21,0,0,0,0,0,-1.2,54,59,123,0
4510,2018,1,4,22,0,0,0,0,0,-1.5,58,59,135,0
4511,2018,1,4,23,0,0,0,0,0,-1.6,58,58.2,148,0
4512,2018,1,5,0,0,0,0,0,0,-1.7,60,45,159,0
4513,2018,1,5,1,0,0,0,0,0,-1.7,63,45.1,167,0
4514,2018,1,5,2,0,0,0,0,0,-1.3,57,43.7,166,0
4515,2018,1,5,3,0,0,0,0,0,-1.3,58,31,155,0
4516,2018,1,5,4,0,0,0,0,0,-0.9,55,33.9,143,0
4517,2018,1,5,5,0,0,0,0,0,-1.5,66,28.2,131,0
4518,2018,1,5,6,0,0,0,0,0,-1.8,74,0,118,0
4519,2018,1,5,7,0,0,0,0,0,-0.9,66,0,106,0
4520,2018,1,5,8,0,0,0,0,0,-1.4,64,0,95,0.005221
4521,2018,1,5,9,31,74,13,43,0,-0.2,62,22.5,85,0.270034
4522,2018,1,5,10,65,604,159,224,0,1.2,62,0.1,75,0.834648
4523,2018,1,5,11,113,2,1,114,0,1.2,61,70,67,0.571095
4524,2018,1,5,12,190,11,6,196,0,2.8,58,60.8,61,1.597802
4525,2018,1,5,13,275,69,37,312,0,2.5,59,43.5,58,2.247225
4526,2018,1,5,14,245,62,33,277,0,3.1,58,49.2,58,1.303916
4527,2018,1,5,15,109,726,337,446,0,4.1,54,5.2,62,3.451331
4528,2018,1,5,16,136,427,156,292,0,3.2,55,13.7,68,1.475554
4529,2018,1,5,17,83,303,63,146,0,2.5,58,15.2,77,0.444307
4530,2018,1,5,18,19,43,7,26,0,2.1,63,5.4,87,0.031086
4531,2018,1,5,19,0,0,0,0,0,1.9,64,0,99,0
4532,2018,1,5,20,0,0,0,0,0,1.2,66,0,111,0
4533,2018,1,5,21,0,0,0,0,0,1,68,0,123,0
4534,2018,1,5,22,0,0,0,0,0,1.1,69,0,135,0
4535,2018,1,5,23,0,0,0,0,0,1.3,70,0,147,0
4536,2018,1,6,0,0,0,0,0,0,2.4,55,0,158,0
4537,2018,1,6,1,0,0,0,0,0,2.4,55,0,167,0
4538,2018,1,6,2,0,0,0,0,0,2.3,58,0,166,0
4539,2018,1,6,3,0,0,0,0,0,1.8,58,0,155,0
4540,2018,1,6,4,0,0,0,0,0,2,54,0,143,0
4541,2018,1,6,5,0,0,0,0,0,2.1,55,0,131,0
4542,2018,1,6,6,0,0,0,0,0,2.1,53,0,118,0
4543,2018,1,6,7,0,0,0,0,0,1.7,56,0,106,0
4544,2018,1,6,8,0,0,0,0,0,1.3,56,0,95,0.005781
4545,2018,1,6,9,27,240,41,68,0,2.1,57,0,85,0.247688
4546,2018,1,6,10,55,719,188,243,0,3.3,54,0,75,0.795141
4547,2018,1,6,11,106,673,262,369,0,4.3,51,9.1,67,3.778164
4548,2018,1,6,12,140,659,322,461,0,4.9,48,11.7,61,4.895238
4549,2018,1,6,13,156,660,357,513,0,5.9,43,11.5,57,5.198341
4550,2018,1,6,14,104,838,442,546,0,5.8,45,4.6,58,5.102985
4551,2018,1,6,15,70,933,433,503,0,5.9,44,0,62,4.529474
4552,2018,1,6,16,66,833,308,374,0,5.1,46,0,68,2.315512
4553,2018,1,6,17,49,700,155,204,0,3.2,54,0,77,0.453078
4554,2018,1,6,18,19,99,17,36,0,1.5,60,1.7,87,0.068514
4555,2018,1,6,19,0,0,0,0,0,0.7,65,0,99,0
4556,2018,1,6,20,0,0,0,0,0,0.8,64,0,111,0
4557,2018,1,6,21,0,0,0,0,0,0.1,62,0,123,0
4558,2018,1,6,22,0,0,0,0,0,-2.4,74,0,135,0
4559,2018,1,6,23,0,0,0,0,0,-2.5,72,0,147,0
4560,2018,1,7,0,0,0,0,0,0,-0.2,64,0,158,0
4561,2018,1,7,1,0,0,0,0,0,-2.8,74,0,167,0
4562,2018,1,7,2,0,0,0,0,0,-4.6,81,3.5,166,0
4563,2018,1,7,3,0,0,0,0,0,-4.2,83,30.6,155,0
4564,2018,1,7,4,0,0,0,0,0,-5,85,28.9,143,0
4565,2018,1,7,5,0,0,0,0,0,-4,87,32,131,0
4566,2018,1,7,6,0,0,0,0,0,-3.8,86,30.6,119,0
4567,2018,1,7,7,0,0,0,0,0,-2.3,75,34.2,106,0
4568,2018,1,7,8,0,0,0,0,0,-2.2,78,38.9,95,0
4569,2018,1,7,9,32,9,2,33,0,-1.2,73,47.6,85,0.069074
4570,2018,1,7,10,96,10,3,98,0,-0.1,66,57.8,75,0.2984
4571,2018,1,7,11,112,2,1,113,0,2.8,60,71,67,0.627166
4572,2018,1,7,12,200,13,6,206,0,5.3,54,58.3,61,1.040771
4573,2018,1,7,13,197,6,3,201,0,7.4,51,63.2,57,1.364956
4574,2018,1,7,14,272,79,42,313,0,7.8,50,41.6,58,1.580021
4575,2018,1,7,15,172,17,8,180,0,7.6,50,61,61,0.814724
4576,2018,1,7,16,128,9,3,132,0,7,48,60.7,68,0.658194
4577,2018,1,7,17,84,17,4,88,0,6.7,51,49.3,77,0.168674
4578,2018,1,7,18,16,6,1,17,0,6.5,54,44.2,87,0.005701
4579,2018,1,7,19,0,0,0,0,0,6.6,55,44.4,99,0
4580,2018,1,7,20,0,0,0,0,0,5.6,66,48.7,111,0
4581,2018,1,7,21,0,0,0,0,1.1,5.1,75,70,123,0
4582,2018,1,7,22,0,0,0,0,0,5.1,81,76.1,135,0
4583,2018,1,7,23,0,0,0,0,0,5.4,84,72.2,147,0
4584,2018,1,8,0,0,0,0,0,0.7,5.1,85,50.3,158,0
4585,2018,1,8,1,0,0,0,0,0,5.1,84,37,167,0
4586,2018,1,8,2,0,0,0,0,0,5.7,80,37.3,166,0
4587,2018,1,8,3,0,0,0,0,0.1,6.1,78,45,155,0
4588,2018,1,8,4,0,0,0,0,0,5.9,78,45.7,143,0
4589,2018,1,8,5,0,0,0,0,0,6.2,77,48.8,131,0
4590,2018,1,8,6,0,0,0,0,0.3,4.1,94,45,119,0
4591,2018,1,8,7,0,0,0,0,0,3.6,95,45,106,0
4592,2018,1,8,8,0,0,0,0,0,2.3,95,46.9,95,0
4593,2018,1,8,9,27,15,2,30,2,4.1,91,39.4,85,0.048349
4594,2018,1,8,10,95,39,9,104,0,3.2,95,43.9,75,0.263133
4595,2018,1,8,11,110,10,4,114,0,3.1,91,65.8,67,0.604042
4596,2018,1,8,12,160,6,3,163,0.3,3.4,87,63.7,60,0.588758
4597,2018,1,8,13,102,1,1,103,0,3.1,91,79.4,57,0.554232
4598,2018,1,8,14,205,14,7,212,0,3.7,86,57,58,1.137213
4599,2018,1,8,15,172,10,5,177,0,3.2,84,60,61,0.775836
4600,2018,1,8,16,178,82,30,207,0,3.8,75,36.1,68,1.347356
4601,2018,1,8,17,72,8,2,74,0,3.6,79,56,76,0.380598
4602,2018,1,8,18,19,25,4,23,0,3.5,80,14,87,0.005861
4603,2018,1,8,19,0,0,0,0,0,2.3,91,0,98,0
4604,2018,1,8,20,0,0,0,0,0,2.6,90,0,110,0
4605,2018,1,8,21,0,0,0,0,0.2,3,77,0,122,0
4606,2018,1,8,22,0,0,0,0,0,2.4,64,0,135,0
4607,2018,1,8,23,0,0,0,0,0,2.5,61,0,147,0
4608,2018,1,9,0,0,0,0,0,0.2,0.8,86,0,158,0
4609,2018,1,9,1,0,0,0,0,0,1.9,57,0,167,0
4610,2018,1,9,2,0,0,0,0,0,1.1,63,0,166,0
4611,2018,1,9,3,0,0,0,0,0,0.6,56,0,155,0
4612,2018,1,9,4,0,0,0,0,0,-0.3,66,0,143,0
4613,2018,1,9,5,0,0,0,0,0,-0.4,60,0,131,0
4614,2018,1,9,6,0,0,0,0,0,-0.9,72,0,119,0
4615,2018,1,9,7,0,0,0,0,0,-0.5,66,0,106,0
4616,2018,1,9,8,0,0,0,0,0,-0.5,67,0,95,0.0004
4617,2018,1,9,9,28,97,16,44,0,-1.4,84,10.4,85,0.151069
4618,2018,1,9,10,104,125,35,139,0,0.6,64,35,75,0.484834
4619,2018,1,9,11,109,567,222,331,0,2.1,56,9.7,67,2.799617
4620,2018,1,9,12,147,597,299,446,0,2.4,50,6.9,60,4.202851
4621,2018,1,9,13,137,357,195,331,0,2.1,61,37.9,57,2.605238
4622,2018,1,9,14,120,533,285,405,0,2.1,56,23.7,57,3.480665
4623,2018,1,9,15,94,190,88,182,0,1.2,64,60.1,61,2.840741
4624,2018,1,9,16,156,279,103,259,0,1.3,57,25.8,68,1.571242
4625,2018,1,9,17,66,129,35,101,0,0.9,64,50.9,76,0.325503
4626,2018,1,9,18,24,60,10,34,0,-0.1,72,3.3,87,0.051571
4627,2018,1,9,19,0,0,0,0,0,0.3,68,0,98,0
4628,2018,1,9,20,0,0,0,0,0,0.5,65,0,110,0
4629,2018,1,9,21,0,0,0,0,0,0.9,65,0,122,0
4630,2018,1,9,22,0,0,0,0,0,0.9,68,0,135,0
4631,2018,1,9,23,0,0,0,0,0,1.2,63,0,147,0
4632,2018,1,10,0,0,0,0,0,0,0.8,65,0,158,0
4633,2018,1,10,1,0,0,0,0,0,1,63,0,167,0
4634,2018,1,10,2,0,0,0,0,0,-0.4,87,3.7,166,0
4635,2018,1,10,3,0,0,0,0,1,-0.4,93,32.3,155,0
4636,2018,1,10,4,0,0,0,0,0,-0.6,95,31,143,0
4637,2018,1,10,5,0,0,0,0,0,-0.9,93,31,131,0
4638,2018,1,10,6,0,0,0,0,0.8,-1.1,92,31.4,119,0
4639,2018,1,10,7,0,0,0,0,0,-1.7,78,31,106,0
4640,2018,1,10,8,0,0,0,0,0,-1.7,79,27.3,95,0
4641,2018,1,10,9,34,97,16,50,0,-1.4,74,4.3,85,0.011882
4642,2018,1,10,10,115,55,14,129,0,0,61,37.8,75,0.140888
