Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
2017,7,18,3,0,0,0,0,1.4,25.5,95,99,120,0
2017,7,18,4,0,0,0,0,3,25.4,95,99,113,0
2017,7,18,5,0,0,0,0,5.4,25.8,87,98,104,0
2017,7,18,6,0,0,0,0,1.5,24.4,95,97.6,94,0
2017,7,18,7,2,0,0,2,0.6,23.5,95,97,82,0.017423
2017,7,18,8,9,0,0,9,3.9,23.4,95,96.1,70,0.104901
2017,7,18,9,29,0,0,29,1.5,23.5,94,93.1,58,0.20272
2017,7,18,10,35,0,0,35,0.2,23.7,94,94.1,46,0.435166
2017,7,18,11,52,0,0,52,0,25,95,93.1,33,0.764733
2017,7,18,12,25,0,0,25,10,25.6,95,97,23,0.222021
2017,7,18,13,29,0,0,29,3.1,23.4,95,96.7,14,0.350749
2017,7,18,14,55,0,0,55,0,23.9,94,93.6,15,0.465032
2017,7,18,15,145,0,0,146,0,24.5,86,81.8,25,1.396198
2017,7,18,16,271,9,7,278,0,26.3,83,59.1,37,2.107545
2017,7,18,17,291,109,69,359,0,27.6,84,31.1,50,1.663655
2017,7,18,18,177,34,17,193,0,27.7,88,43.5,62,0.928185
2017,7,18,19,107,68,20,127,0,27.2,91,22,74,0.351789
2017,7,18,20,16,6,1,17,0,26.2,93,40.8,86,0.018383
2017,7,18,21,0,0,0,0,0,25.8,95,13.4,96,0
2017,7,18,22,0,0,0,0,0,25.4,95,10.8,106,0
2017,7,18,23,0,0,0,0,0,25,95,25.6,114,0
2017,7,19,0,0,0,0,0,0,24.3,95,0,121,0
2017,7,19,1,0,0,0,0,0,24,95,0,124,0
2017,7,19,2,0,0,0,0,0,23.6,95,0,124,0
2017,7,19,3,0,0,0,0,0,23.9,95,0,120,0
2017,7,19,4,0,0,0,0,0,23.9,95,0,113,0
2017,7,19,5,0,0,0,0,0,23.8,95,0,104,0
2017,7,19,6,1,1,0,1,0,23.6,95,0,94,0.005301
2017,7,19,7,31,12,2,33,0,23.7,95,29.6,82,0.187398
2017,7,19,8,119,59,20,139,0,23.9,95,22.9,70,0.880379
2017,7,19,9,130,6,3,134,0,24.8,89,63,58,0.870434
2017,7,19,10,260,43,31,291,0,26.3,80,47,46,2.051246
2017,7,19,11,301,361,302,603,0,28.6,74,13.5,34,3.752737
2017,7,19,12,242,612,565,807,0,29.8,71,2.1,23,4.193756
2017,7,19,13,246,649,629,875,0,31,67,2.3,14,4.036459
2017,7,19,14,226,677,653,879,0,32.1,63,0,15,3.717958
2017,7,19,15,326,450,403,729,0,32.3,68,12,26,4.015528
2017,7,19,16,242,542,436,678,0,32.3,72,5.9,37,3.442055
2017,7,19,17,189,529,343,533,0,31.9,70,3.1,50,2.503528
2017,7,19,18,184,294,140,324,0,31.1,76,9.1,62,1.443752
2017,7,19,19,111,99,29,140,0,29.9,83,17.2,74,0.489798
2017,7,19,20,25,27,5,29,0,28.3,91,11.1,86,0.043208
2017,7,19,21,0,0,0,0,0,27,95,0,96,0
2017,7,19,22,0,0,0,0,0,26.1,95,0,106,0
2017,7,19,23,0,0,0,0,0,25.6,95,0,115,0
2017,7,20,0,0,0,0,0,0,25,95,0,121,0
2017,7,20,1,0,0,0,0,0,24.4,95,0,124,0
2017,7,20,2,0,0,0,0,0,24.3,95,0,124,0
2017,7,20,3,0,0,0,0,0,23.9,95,0,120,0
2017,7,20,4,0,0,0,0,0,23.6,95,0,113,0
2017,7,20,5,0,0,0,0,0,23.6,95,0,105,0
2017,7,20,6,1,1,0,1,0,23.5,95,0,94,0.006021
2017,7,20,7,33,37,6,40,0,23.6,95,26.7,82,0.199019
2017,7,20,8,119,227,77,196,0,24.2,95,0,70,0.901697
2017,7,20,9,201,270,141,342,0,26.7,72,11.5,58,1.709457
2017,7,20,10,177,580,401,578,0,29.7,72,0,46,3.014686
2017,7,20,11,273,482,396,669,0,31.1,71,8,34,2.657912
2017,7,20,12,260,593,548,808,0,31.2,72,5.2,23,3.626194
2017,7,20,13,235,684,661,896,0,32.3,70,2.8,15,4.057465
2017,7,20,14,199,750,720,919,0,32.4,59,0,16,3.993811
2017,7,20,15,192,730,657,849,0,33.6,53,0,26,4.108943
2017,7,20,16,177,691,547,724,0,34.6,61,0,38,3.454194
2017,7,20,17,159,625,404,563,0,33.8,60,0,50,2.539992
2017,7,20,18,165,385,185,350,0,33.1,59,6.1,62,1.440131
2017,7,20,19,115,122,35,150,0,32.5,70,16.5,74,0.490699
2017,7,20,20,25,26,4,30,0,30,75,12.8,86,0.048989
2017,7,20,21,0,0,0,0,0,28.5,91,0,96,0
2017,7,20,22,0,0,0,0,0,27.1,91,0,106,0
2017,7,20,23,0,0,0,0,0,27,94,0,115,0
2017,7,21,0,0,0,0,0,0,27.1,94,0,121,0
2017,7,21,1,0,0,0,0,0,27.5,95,0,124,0
2017,7,21,2,0,0,0,0,0,26.6,95,0,124,0
2017,7,21,3,0,0,0,0,0,26.2,95,0,120,0
2017,7,21,4,0,0,0,0,0,25.9,95,0,114,0
2017,7,21,5,0,0,0,0,0,25.7,95,0,105,0
2017,7,21,6,1,3,0,1,0,25.7,95,0,94,0.00032
2017,7,21,7,48,50,9,57,0,26,95,17.9,82,0.164413
2017,7,21,8,112,258,93,205,0,27.2,83,20.1,70,0.927065
2017,7,21,9,163,487,258,420,0,29.4,74,7,58,2.132686
2017,7,21,10,142,720,498,640,0,30.7,73,0,46,3.182459
2017,7,21,11,172,744,614,786,0,31.6,64,1.6,34,3.601802
2017,7,21,12,179,778,717,896,0,32.7,67,0,23,4.251891
2017,7,21,13,190,777,750,940,0,33.5,62,0,15,4.126775
2017,7,21,14,188,783,751,939,0,33.5,62,0,16,4.056922
2017,7,21,15,180,767,691,871,0,33.2,67,0,26,4.056109
2017,7,21,16,164,740,585,749,0,33.3,64,0,38,3.67256
2017,7,21,17,147,676,438,584,0,32.9,69,0,50,2.757297
2017,7,21,18,146,479,229,375,0,31.9,73,3.6,62,1.445874
2017,7,21,19,109,205,59,168,0,30.4,80,10.2,74,0.417924
2017,7,21,20,23,17,3,26,0,29.1,88,23.7,86,0.032526
2017,7,21,21,0,0,0,0,0,27.9,93,36.5,96,0
2017,7,21,22,0,0,0,0,0,27.2,93,28.9,106,0
2017,7,21,23,0,0,0,0,0,27,93,25.6,115,0
2017,7,22,0,0,0,0,0,0,26.9,95,20.2,121,0
2017,7,22,1,0,0,0,0,0,26.1,95,29.9,124,0
2017,7,22,2,0,0,0,0,0,25.7,95,32.4,124,0
2017,7,22,3,0,0,0,0,0,25.5,95,30,120,0
2017,7,22,4,0,0,0,0,0,25.5,95,30.8,114,0
2017,7,22,5,0,0,0,0,0,25.4,95,6.7,105,0
2017,7,22,6,1,0,0,1,0,25.6,95,9.4,94,0.005381
2017,7,22,7,44,120,20,65,0,25.5,95,3.4,83,0.199819
2017,7,22,8,104,403,133,236,0,26.3,77,6.6,71,0.853011
2017,7,22,9,141,572,300,441,0,29,77,4.3,59,2.098737
2017,7,22,10,208,556,388,595,0,29.3,77,9,46,3.430901
2017,7,22,11,150,801,661,812,0,29.8,68,0,34,3.861651
2017,7,22,12,322,513,474,796,0,31.2,68,13.4,23,3.670152
2017,7,22,13,178,819,791,968,0,32.1,67,0.3,15,4.061545
2017,7,22,14,281,625,600,880,0,32,70,8.6,16,4.058846
2017,7,22,15,434,260,233,668,0,31.4,69,25.3,26,3.288981
2017,7,22,16,409,147,118,527,0,31.2,75,31.5,38,2.511364
2017,7,22,17,294,25,16,311,0,30.4,76,48,50,2.108888
2017,7,22,18,210,39,19,229,0,30.2,76,42.5,62,1.169356
2017,7,22,19,69,10,3,72,0,29.5,83,64.4,74,0.317263
2017,7,22,20,27,29,5,32,0,28.5,89,14,86,0.043688
2017,7,22,21,0,0,0,0,0,27.8,92,27.8,97,0
2017,7,22,22,0,0,0,0,0,27.3,95,23.2,106,0
2017,7,22,23,0,0,0,0,0,26.8,95,24.6,115,0
2017,7,23,0,0,0,0,0,0,27,95,0,121,0
2017,7,23,1,0,0,0,0,0,27.1,89,0,125,0
2017,7,23,2,0,0,0,0,0,27.4,89,0,124,0
2017,7,23,3,0,0,0,0,0,27.3,94,0,121,0
2017,7,23,4,0,0,0,0,0,26.7,95,0,114,0
2017,7,23,5,0,0,0,0,0,25.8,95,0,105,0
2017,7,23,6,1,0,0,1,0,25.3,95,2.2,94,0.00016
2017,7,23,7,41,102,17,59,0,25,95,2.1,83,0.163432
2017,7,23,8,133,133,44,177,0,26.6,80,21.5,71,0.748084
2017,7,23,9,139,541,283,421,0,29.1,76,0,59,1.935583
2017,7,23,10,263,382,263,526,0,30.4,70,13.4,46,1.609545
2017,7,23,11,418,128,105,523,0,31.5,72,31.5,34,1.091251
2017,7,23,12,462,70,64,527,0,31.1,71,39.4,24,3.144787
2017,7,23,13,492,145,139,631,0,31.6,73,30.8,15,3.071933
2017,7,23,14,480,45,43,523,0,31.3,70,42.1,16,2.630745
2017,7,23,15,402,24,22,424,0,31.7,74,47.5,26,2.611524
2017,7,23,16,375,67,53,428,0,31.4,73,35,38,2.922863
2017,7,23,17,274,62,41,315,0,31,73,36.1,50,2.126531
2017,7,23,18,159,26,11,170,0,31.1,75,42.3,62,1.511667
2017,7,23,19,93,50,14,106,0,30.2,79,20.6,75,0.371554
2017,7,23,20,13,5,1,14,0,29,88,40.4,86,0.022404
2017,7,23,21,0,0,0,0,0,27.7,92,0,97,0
2017,7,23,22,0,0,0,0,0,27.2,95,0,107,0
2017,7,23,23,0,0,0,0,0,27,95,0,115,0
2017,7,24,0,0,0,0,0,0,26.9,95,0,122,0
2017,7,24,1,0,0,0,0,0,26.4,95,0,125,0
2017,7,24,2,0,0,0,0,0,25.9,95,0,125,0
2017,7,24,3,0,0,0,0,0,25.5,95,0,121,0
2017,7,24,4,0,0,0,0,0,25.4,95,0,114,0
2017,7,24,5,0,0,0,0,0,25.4,95,0,105,0
2017,7,24,6,0,0,0,0,0,25.5,95,3.5,94,0
2017,7,24,7,33,21,4,37,0,25.2,95,19.9,83,0.140067
2017,7,24,8,111,35,11,122,0,26.1,91,34.9,71,0.503541
2017,7,24,9,220,78,40,261,0,28.1,79,30.9,59,1.199693
2017,7,24,10,232,420,294,526,0,30.3,78,7.9,46,2.521036
2017,7,24,11,192,658,543,735,0,31.5,69,0,34,3.698817
2017,7,24,12,201,704,644,845,0,32.8,72,0,24,4.239625
2017,7,24,13,217,697,672,889,0,32.9,63,0,15,4.161667
2017,7,24,14,235,658,631,866,0,33.7,62,1.3,16,3.974808
2017,7,24,15,304,485,437,741,0,34.1,63,8.5,26,3.422383
2017,7,24,16,372,154,120,493,0,34,63,27.9,38,2.524509
2017,7,24,17,298,77,50,349,0,32.8,72,33.1,50,1.550131
2017,7,24,18,153,13,6,159,0,32,74,51.4,62,1.043949
2017,7,24,19,84,23,6,90,0,31.4,80,37.8,75,0.301781
2017,7,24,20,18,9,1,19,0,29.3,90,31.6,86,0.037507
2017,7,24,21,0,0,0,0,0,28.1,92,28,97,0
2017,7,24,22,0,0,0,0,0,27.7,95,17,107,0
2017,7,24,23,0,0,0,0,0,27.2,95,27.3,115,0
2017,7,25,0,0,0,0,0,0,26.9,95,0,122,0
2017,7,25,1,0,0,0,0,0,26.3,95,0,125,0
2017,7,25,2,0,0,0,0,0,25.9,95,0,125,0
2017,7,25,3,0,0,0,0,0,25.6,95,0,121,0
2017,7,25,4,0,0,0,0,0,25.4,95,0,114,0
2017,7,25,5,0,0,0,0,0,25.4,95,0,105,0
2017,7,25,6,0,0,0,0,0,25.4,95,0,94,0
2017,7,25,7,36,37,6,42,0,26,95,5.8,83,0.032846
2017,7,25,8,109,32,10,119,0,26.2,95,33.8,71,0.289078
2017,7,25,9,194,23,12,205,0,27.3,95,45.8,59,0.697141
2017,7,25,10,223,7,5,228,0,27.9,91,60.5,47,0.846905
2017,7,25,11,285,8,7,292,0,28.8,84,59.9,34,1.325343
2017,7,25,12,297,13,12,309,0,29.7,83,62.1,24,2.352509
2017,7,25,13,395,20,19,414,0,29.9,71,51.7,16,2.705204
2017,7,25,14,479,111,106,585,0,30.9,67,32.5,17,2.639145
2017,7,25,15,397,57,51,448,0,32.3,64,43.9,26,2.021592
2017,7,25,16,233,533,420,653,0,32.1,65,3.1,38,3.078931
2017,7,25,17,185,515,333,518,0,31.8,66,0,50,2.417869
2017,7,25,18,162,332,155,317,0,30.7,67,3.5,62,1.567836
2017,7,25,19,98,159,42,141,0,30.6,75,1.5,75,0.413503
2017,7,25,20,19,17,3,22,0,28.3,77,10.2,86,0.037667
2017,7,25,21,0,0,0,0,0,27.3,86,0,97,0
2017,7,25,22,0,0,0,0,0,26.5,80,0,107,0
2017,7,25,23,0,0,0,0,0,25.9,82,0,116,0
2017,7,26,0,0,0,0,0,0,25.5,84,0,122,0
2017,7,26,1,0,0,0,0,0,25.5,88,0,125,0
2017,7,26,2,0,0,0,0,0,25.6,89,0,125,0
2017,7,26,3,0,0,0,0,0,24.9,89,0,121,0
2017,7,26,4,0,0,0,0,0,25,88,0,114,0
2017,7,26,5,0,0,0,0,0,25.3,84,0,105,0
2017,7,26,6,0,0,0,0,0,25.3,79,0,95,0
2017,7,26,7,32,19,3,35,0,25.4,72,20.7,83,0.096219
2017,7,26,8,94,23,7,100,0,25.8,72,46.2,71,0.583137
2017,7,26,9,197,69,37,234,0,26.2,74,40.8,59,1.478589
2017,7,26,10,169,604,416,585,0,26.5,64,0,47,2.874707
2017,7,26,11,184,682,563,747,0,29.2,64,0,34,3.676606
2017,7,26,12,180,765,700,880,0,29.2,60,0,24,4.114312
2017,7,26,13,178,807,776,954,0,29.6,62,0,16,3.763293
2017,7,26,14,177,810,773,950,0,30.4,58,0,17,3.267533
2017,7,26,15,440,203,183,623,0,31,55,30,26,2.687688
2017,7,26,16,218,633,499,717,0,31.1,60,6.8,38,3.114219
2017,7,26,17,174,616,399,573,0,30.6,61,5.3,50,2.411381
2017,7,26,18,105,659,303,408,0,29.8,63,0,63,1.469937
2017,7,26,19,99,312,84,183,0,28.3,66,9.5,75,0.449331
2017,7,26,20,26,43,7,33,0,26.4,61,7.6,86,0.032686
2017,7,26,21,0,0,0,0,0,24.6,68,0,97,0
2017,7,26,22,0,0,0,0,0,23.7,65,0,107,0
2017,7,26,23,0,0,0,0,0,24.1,69,0,116,0
2017,7,27,0,0,0,0,0,0,22.8,76,0,122,0
2017,7,27,1,0,0,0,0,0,21.7,76,0,125,0
2017,7,27,2,0,0,0,0,0,21.5,74,0,125,0
2017,7,27,3,0,0,0,0,0,22.1,69,0,121,0
2017,7,27,4,0,0,0,0,0,22.7,68,0,115,0
2017,7,27,5,0,0,0,0,0,22.4,67,0,106,0
2017,7,27,6,0,0,0,0,0,21.8,60,0,95,0.005701
2017,7,27,7,41,112,19,60,0,22.6,56,0,83,0.209099
2017,7,27,8,95,438,142,236,0,24.2,49,0,71,1.065145
2017,7,27,9,116,641,328,444,0,26.3,47,0,59,2.320417
2017,7,27,10,131,751,509,640,0,27.4,50,0,47,3.146299
2017,7,27,11,152,788,647,799,0,28.5,48,0,35,4.078269
2017,7,27,12,159,833,762,921,0,29,47,0,24,4.183865
2017,7,27,13,163,855,822,985,0,30.2,53,0,16,4.143836
2017,7,27,14,163,852,814,977,0,30.2,50,0,17,4.018973
2017,7,27,15,156,839,752,908,0,30.8,50,0,26,4.229305
2017,7,27,16,144,810,640,784,0,31.4,54,0,38,4.108813
2017,7,27,17,129,748,484,613,0,31,57,0,50,2.938156
2017,7,27,18,102,676,310,412,0,30.2,62,0,63,1.750518
2017,7,27,19,85,404,110,196,0,29.1,65,4.9,75,0.545432
2017,7,27,20,25,55,9,34,0,27.5,77,5.7,87,0.042568
2017,7,27,21,0,0,0,0,0,25.2,83,0,97,0
2017,7,27,22,0,0,0,0,0,23.8,88,0,107,0
2017,7,27,23,0,0,0,0,0,23.2,92,0,116,0
2017,7,28,0,0,0,0,0,0,22.7,94,0,122,0
2017,7,28,1,0,0,0,0,0,22.2,95,0,126,0
2017,7,28,2,0,0,0,0,0,21.9,95,0,125,0
2017,7,28,3,0,0,0,0,0,21.3,95,0,122,0
2017,7,28,4,0,0,0,0,0,21.5,95,0,115,0
2017,7,28,5,0,0,0,0,0,21.2,95,0,106,0
2017,7,28,6,0,0,0,0,0,20.9,95,0,95,0.00056
2017,7,28,7,40,76,13,54,0,20.8,95,6,83,0.255629
2017,7,28,8,98,403,131,229,0,23,75,0,71,1.121301
2017,7,28,9,123,603,308,431,0,25.8,69,0,59,2.486518
2017,7,28,10,141,709,481,622,0,28.5,66,0,47,3.573099
2017,7,28,11,157,764,623,780,0,30.5,65,0,35,4.527714
2017,7,28,12,178,770,704,882,0,31.5,60,0,24,4.957722
2017,7,28,13,248,659,633,881,0,32.9,61,4.7,16,4.699651
2017,7,28,14,377,395,378,755,0,32.2,64,17.1,17,4.188573
2017,7,28,15,406,97,85,491,0,31.7,68,39.8,26,3.879061
2017,7,28,16,296,363,288,584,0,30.9,71,14.2,38,3.233432
2017,7,28,17,266,265,167,433,0,30.1,66,14.6,50,2.685554
2017,7,28,18,193,162,75,268,0,31.2,69,15.8,63,1.47688
2017,7,28,19,93,43,12,105,0,30.4,76,25.9,75,0.498581
2017,7,28,20,17,18,3,20,0,29,85,11.6,87,0.032046
2017,7,28,21,0,0,0,0,0,27.5,90,0,97,0
2017,7,28,22,0,0,0,0,0,26.7,95,0,107,0
2017,7,28,23,0,0,0,0,0,26,95,0,116,0
2017,7,29,0,0,0,0,0,0,25.7,95,0,123,0
2017,7,29,1,0,0,0,0,0,25.9,95,0,126,0
2017,7,29,2,0,0,0,0,0,25.8,95,0,126,0
2017,7,29,3,0,0,0,0,0,25.8,95,0,122,0
2017,7,29,4,0,0,0,0,0,25.8,95,0,115,0
2017,7,29,5,0,0,0,0,0,26.1,95,0,106,0
2017,7,29,6,0,0,0,0,0,25.6,95,0,95,0.00024
2017,7,29,7,29,14,2,31,0,25.4,95,20.3,83,0.174455
2017,7,29,8,115,69,22,137,0,26.1,91,18.2,71,0.744387
2017,7,29,9,211,93,48,259,0,27.5,78,24,59,1.690514
2017,7,29,10,287,211,144,431,0,29.3,71,16.2,47,2.750918
2017,7,29,11,295,13,11,306,0,30.6,75,53.1,35,2.472821
2017,7,29,12,376,29,26,402,0,30.8,69,46.9,24,3.370783
2017,7,29,13,463,124,119,582,0,32.4,73,28.9,16,4.384038
2017,7,29,14,441,190,181,622,0,30.9,75,22.8,17,4.502324
2017,7,29,15,372,331,295,667,0,30.8,68,15,27,4.035011
2017,7,29,16,361,220,171,533,0,31.5,75,24.1,38,3.490535
2017,7,29,17,249,161,105,355,0,30,80,34.7,51,1.813406
2017,7,29,18,192,58,27,218,0,28.6,81,37.2,63,0.933229
2017,7,29,19,56,4,1,57,0,28,86,64.2,75,0.189478
2017,7,29,20,16,21,4,20,0,26.9,88,17.1,87,0.00136
2017,7,29,21,0,0,0,0,0,26.1,89,0,98,0
2017,7,29,22,0,0,0,0,0,26.1,87,0,108,0
2017,7,29,23,0,0,0,0,0,25.9,90,0,116,0
2017,7,30,0,0,0,0,0,0,25.6,91,0,123,0
2017,7,30,1,0,0,0,0,0,25.2,89,0,126,0
2017,7,30,2,0,0,0,0,0,25.1,85,0,126,0
2017,7,30,3,0,0,0,0,0,25.3,84,0,122,0
2017,7,30,4,0,0,0,0,0,25.3,83,0,115,0
2017,7,30,5,0,0,0,0,0,25.3,83,0,106,0
2017,7,30,6,0,0,0,0,0,25.3,87,0,95,0.00024
2017,7,30,7,30,21,4,33,0,24.9,82,14.6,84,0.193019
2017,7,30,8,78,9,3,81,0,25.8,76,53.9,72,0.542067
2017,7,30,9,208,160,83,291,0,27.1,72,18.4,59,1.952893
2017,7,30,10,271,284,191,463,0,28.3,70,14.1,47,3.103065
2017,7,30,11,378,103,83,462,0,29.4,71,34.1,35,3.362758
2017,7,30,12,445,75,68,514,0,29.6,72,37,25,3.047457
2017,7,30,13,429,25,24,453,0,29.1,68,47.9,17,2.628476
2017,7,30,14,463,58,55,517,0,30.2,69,40.8,18,2.850838
2017,7,30,15,377,272,241,619,0,30.4,64,20.9,27,4.299213
2017,7,30,16,270,426,332,602,0,31.4,66,6.8,39,3.821356
2017,7,30,17,192,470,299,491,0,30.9,67,1,51,2.493802
2017,7,30,18,185,204,94,280,0,30.2,69,11.3,63,1.612509
2017,7,30,19,90,47,13,103,0,29.4,71,29.5,75,0.604063
2017,7,30,20,15,18,3,18,0,28.3,77,14.8,87,0.062893
2017,7,30,21,0,0,0,0,0,26.9,80,0,98,0
2017,7,30,22,0,0,0,0,0,26.3,82,0,108,0
2017,7,30,23,0,0,0,0,0,26,78,0,116,0
2017,7,31,0,0,0,0,0,0,26.4,84,0,123,0
2017,7,31,1,0,0,0,0,0,26.1,84,0,126,0
2017,7,31,2,0,0,0,0,0,25.8,82,3.6,126,0
2017,7,31,3,0,0,0,0,0,26.1,92,34,122,0
2017,7,31,4,0,0,0,0,0,25.4,90,30,115,0
2017,7,31,5,0,0,0,0,0,25.6,90,13.2,106,0
2017,7,31,6,0,0,0,0,0,25.4,90,20,95,0.00008
2017,7,31,7,35,50,9,44,0,25.6,86,15.1,84,0.222404
2017,7,31,8,120,46,14,134,0,26.3,81,41.4,72,0.755112
2017,7,31,9,130,2,1,131,0,27.7,80,69.9,60,1.154152
2017,7,31,10,288,16,11,299,0,28.4,77,52.7,47,1.993642
2017,7,31,11,406,42,34,440,0,29.2,75,44.6,35,2.955074
2017,7,31,12,475,56,51,526,0,29.9,68,42,25,2.899541
2017,7,31,13,447,20,19,466,0,31,70,51.6,17,2.710825
2017,7,31,14,411,12,11,422,0.6,30.8,73,55.9,18,2.425048
2017,7,31,15,316,4,4,321,0,30.7,73,64,27,1.703259
2017,7,31,16,333,16,12,345,0,30,74,54.9,39,1.834627
2017,7,31,17,206,5,3,209,0,29.7,76,64.9,51,1.787722
2017,7,31,18,102,2,1,103,0.9,29.6,83,75,63,0.130665
2017,7,31,19,31,0,0,31,5.6,27,95,84.2,75,0.108842
2017,7,31,20,19,22,4,23,2.4,25.1,95,19.8,87,0.005941
2017,7,31,21,0,0,0,0,0,25.2,94,0,98,0
2017,7,31,22,0,0,0,0,0.1,26,90,0,108,0
2017,7,31,23,0,0,0,0,0,26.2,90,0,117,0
2017,8,1,0,0,0,0,0,0,25.7,87,0,123,0
2017,8,1,1,0,0,0,0,0,25.5,85,0,127,0
2017,8,1,2,0,0,0,0,0,25.5,85,0,126,0
2017,8,1,3,0,0,0,0,0,26,93,0,122,0
2017,8,1,4,0,0,0,0,0,25.3,93,0,115,0
2017,8,1,5,0,0,0,0,0,25.3,94,0,106,0
2017,8,1,6,0,0,0,0,0,25.3,93,0,95,0.00016
2017,8,1,7,37,82,14,50,0,25.9,91,8.7,84,0.276615
2017,8,1,8,134,147,45,179,0,26.7,88,24.2,72,0.981516
2017,8,1,9,239,170,87,326,0,27.1,79,26.6,60,1.965385
2017,8,1,10,158,655,441,599,0,29.8,81,5.4,47,3.126417
2017,8,1,11,314,433,354,667,0,29.9,77,16.2,35,3.659874
2017,8,1,12,163,812,737,900,0,30.4,70,0,25,3.753575
2017,8,1,13,176,807,771,947,0,31.7,65,0,17,4.795259
2017,8,1,14,384,311,295,680,0,32.4,67,27.6,18,3.875158
2017,8,1,15,265,590,529,793,0,33.5,66,9.2,27,4.316867
2017,8,1,16,190,683,531,721,0,32.9,66,3.8,39,3.481145
2017,8,1,17,173,604,379,552,0,32.3,66,4.9,51,2.684265
2017,8,1,18,117,584,268,385,0,31.8,68,0,63,1.586383
2017,8,1,19,77,410,103,181,0,31.2,74,1.1,76,0.474097
2017,8,1,20,19,47,8,27,0,29.5,82,3.7,87,0.026825
2017,8,1,21,0,0,0,0,0,27.9,83,0,98,0
2017,8,1,22,0,0,0,0,0,27.5,88,0,108,0
2017,8,1,23,0,0,0,0,0,26.7,82,0,117,0
2017,8,2,0,0,0,0,0,0,27,83,0,123,0
2017,8,2,1,0,0,0,0,0,26.6,82,0,127,0
2017,8,2,2,0,0,0,0,0,26.8,88,0,127,0
2017,8,2,3,0,0,0,0,0,26.3,88,0,123,0
2017,8,2,4,0,0,0,0,0,26.1,88,0,116,0
2017,8,2,5,0,0,0,0,0,26,85,0,107,0
2017,8,2,6,0,0,0,0,0,26.1,89,0,96,0.00032
2017,8,2,7,35,101,17,52,0,25.6,85,0,84,0.208
2017,8,2,8,87,454,139,227,0,26.9,78,0,72,1.153987
2017,8,2,9,110,650,322,433,0,28.2,78,0,60,2.511802
2017,8,2,10,181,610,411,592,0,28.1,72,5.3,47,3.374691
2017,8,2,11,153,775,633,786,0,30.3,67,0,35,4.30016
2017,8,2,12,179,781,710,888,0,31,66,1.7,25,4.016531
2017,8,2,13,193,784,749,942,0,31.2,67,2.2,17,4.179722
2017,8,2,14,167,833,790,957,0,31.7,64,0,18,4.319192
2017,8,2,15,160,814,723,883,0,32.2,63,0,27,4.334691
2017,8,2,16,148,779,608,756,0,32.3,64,0,39,3.824573
2017,8,2,17,131,724,459,589,0,31.9,62,0,51,2.847398
2017,8,2,18,104,642,286,391,0,31.7,64,0,63,1.628973
2017,8,2,19,92,290,75,167,0,30.5,70,10.1,76,0.501322
2017,8,2,20,19,42,7,26,0,28.9,76,4.3,87,0.032046
2017,8,2,21,0,0,0,0,0,27.2,87,0,98,0
2017,8,2,22,0,0,0,0,0,26.4,78,0,108,0
2017,8,2,23,0,0,0,0,0,26.5,78,0,117,0
2017,8,3,0,0,0,0,0,0,26.4,84,0,124,0
2017,8,3,1,0,0,0,0,0,25.9,87,0,127,0
2017,8,3,2,0,0,0,0,0,25.8,83,0,127,0
2017,8,3,3,0,0,0,0,0,26.3,83,0,123,0
2017,8,3,4,0,0,0,0,0,26,82,0,116,0
2017,8,3,5,0,0,0,0,0,25.4,78,0,107,0
2017,8,3,6,0,0,0,0,0,24.7,79,0,96,0.00032
2017,8,3,7,35,104,18,52,0,24.6,72,0,84,0.169992
2017,8,3,8,86,470,144,230,0,25.9,69,0,72,1.202556
2017,8,3,9,106,672,333,440,0,27.4,66,0,60,2.5136
2017,8,3,10,130,749,505,636,0,28.9,64,0,48,3.70664
2017,8,3,11,144,806,654,798,0,29.8,62,0,36,4.532408
2017,8,3,12,156,834,756,913,0,30.9,63,0,25,4.486291
2017,8,3,13,164,844,805,969,0,30.9,61,0,17,4.684531
2017,8,3,14,164,842,798,962,0,31.7,62,0,19,4.694956
2017,8,3,15,157,826,734,891,0,31.7,60,0,27,4.260851
2017,8,3,16,167,741,577,745,0,31.4,63,2.7,39,3.416181
2017,8,3,17,138,708,447,586,0,31.2,64,1.5,51,2.691162
2017,8,3,18,102,656,293,394,0,30.5,64,0,63,1.589423
2017,8,3,19,80,394,100,180,0,29.9,71,3.5,76,0.478998
2017,8,3,20,18,40,7,25,0,28.2,78,3.7,88,0.021844
2017,8,3,21,0,0,0,0,0,26.9,79,0,98,0
2017,8,3,22,0,0,0,0,0,27,85,0,108,0
2017,8,3,23,0,0,0,0,0,26.4,83,0,117,0
2017,8,4,0,0,0,0,0,0,26.9,82,0,124,0
2017,8,4,1,0,0,0,0,0,27.1,83,0,127,0
2017,8,4,2,0,0,0,0,0,27.1,83,0,127,0
2017,8,4,3,0,0,0,0,0,26.9,86,0,123,0
2017,8,4,4,0,0,0,0,0,26.2,92,0,116,0
2017,8,4,5,0,0,0,0,0,25.3,94,0,107,0
2017,8,4,6,0,0,0,0,0,25.1,93,0,96,0.005141
2017,8,4,7,35,63,11,46,0,25.2,86,5.2,84,0.230164
2017,8,4,8,87,455,140,227,0,26.8,77,0,72,1.039061
2017,8,4,9,107,668,332,439,0,28.8,69,0,60,2.404897
